date,long_tickers,short_tickers,gross_return,turnover_long,turnover_short,transaction_cost,net_return,model_name,cumulative_equity,cumulative_equity_gross
2025-02-01,"frozenset({'SIEMENS.NS', 'VBL.NS', 'HAL.NS', 'INDUSINDBK.NS', 'TRENT.NS', 'ABB.NS'})","frozenset({'PERSISTENT.NS', 'COFORGE.NS', 'BEL.NS', 'M&M.NS', 'ULTRACEMCO.NS', 'TCS.NS'})",0.005785855487258823,0.8333333333333334,0.6666666666666666,0.0015,0.0042858554872588234,RandomForest,1.2256745934033175,1.2515031993609285
2025-03-01,"frozenset({'SIEMENS.NS', 'ASIANPAINT.NS', 'HEROMOTOCO.NS', 'INDUSINDBK.NS', 'ZYDUSLIFE.NS', 'ABB.NS'})","frozenset({'BEL.NS', 'HINDUNILVR.NS', 'HAL.NS', 'M&M.NS', 'SHRIRAMFIN.NS', 'INFY.NS'})",0.024922471982449294,0.5,0.6666666666666666,0.0011666666666666665,0.023755805315782627,RandomForest,1.2547914804247078,1.2826937527829467
2025-04-01,"frozenset({'SIEMENS.NS', 'TATASTEEL.NS', 'INDUSINDBK.NS', 'ZYDUSLIFE.NS', 'ABB.NS', 'COALINDIA.NS'})","frozenset({'DIVISLAB.NS', 'COFORGE.NS', 'BEL.NS', 'HINDUNILVR.NS', 'TRENT.NS', 'SHRIRAMFIN.NS'})",-0.03460586123230226,0.3333333333333333,0.5,0.0008333333333333333,-0.035439194565635594,RandomForest,1.2103226810106347,1.2383050307705992
2025-05-01,"frozenset({'SIEMENS.NS', 'HAL.NS', 'HINDALCO.NS', 'INDUSINDBK.NS', 'HEROMOTOCO.NS', 'VBL.NS'})","frozenset({'INFY.NS', 'ASIANPAINT.NS', 'HINDUNILVR.NS', 'TITAN.NS', 'TRENT.NS', 'NESTLEIND.NS'})",-0.02450157407656628,0.6666666666666666,0.6666666666666666,0.0013333333333333333,-0.02583490740989961,RandomForest,1.1790541066106235,1.2079646083297886
2025-06-01,"frozenset({'SIEMENS.NS', 'VBL.NS', 'GODREJCP.NS', 'HAL.NS', 'INDUSINDBK.NS', 'ABB.NS'})","frozenset({'ASIANPAINT.NS', 'WIPRO.NS', 'TITAN.NS', 'TRENT.NS', 'BAJFINANCE.NS', 'BAJAJ-AUTO.NS'})",0.05124515918157965,0.3333333333333333,0.5,0.0008333333333333333,0.05041182584824632,RandomForest,1.2384923768987377,1.269866946969363
2025-07-01,"frozenset({'INFY.NS', 'INDUSINDBK.NS', 'TRENT.NS', 'ABB.NS', 'GODREJCP.NS', 'TCS.NS'})","frozenset({'BEL.NS', 'COFORGE.NS', 'PERSISTENT.NS', 'HDFCBANK.NS', 'ITC.NS', 'HCLTECH.NS'})",-0.006408352295717696,0.5,1.0,0.0015,-0.007908352295717696,RandomForest,1.2286979428666616,1.261729192204496
2025-08-01,"frozenset({'SIEMENS.NS', 'TVSMOTOR.NS', 'INDUSINDBK.NS', 'ZYDUSLIFE.NS', 'TRENT.NS', 'TCS.NS'})","frozenset({'BEL.NS', 'HINDUNILVR.NS', 'M&M.NS', 'ADANIPORTS.NS', 'HAL.NS', 'BPCL.NS'})",-0.0818356161266648,0.5,0.8333333333333334,0.0013333333333333335,-0.08316894945999814,RandomForest,1.1265084257547806,1.158474806375442
2025-09-01,"frozenset({'SIEMENS.NS', 'MARUTI.NS', 'HEROMOTOCO.NS', 'INDUSINDBK.NS', 'TVSMOTOR.NS', 'TRENT.NS'})","frozenset({'DIVISLAB.NS', 'COFORGE.NS', 'ASIANPAINT.NS', 'TITAN.NS', 'VBL.NS', 'TCS.NS'})",-0.0816443469765708,0.3333333333333333,1.0,0.0013333333333333333,-0.08297768030990414,RandomForest,1.033033369736087,1.0638918873201098
2025-10-01,"frozenset({'SIEMENS.NS', 'HEROMOTOCO.NS', 'EICHERMOT.NS', 'INDUSINDBK.NS', 'TVSMOTOR.NS', 'TRENT.NS'})","frozenset({'LT.NS', 'KOTAKBANK.NS', 'RELIANCE.NS', 'M&M.NS', 'ITC.NS', 'TCS.NS'})",0.006242400545110844,0.16666666666666666,0.8333333333333334,0.001,0.005242400545110844,RandomForest,1.038448944436709,1.0705331266174558
2025-11-01,"frozenset({'SIEMENS.NS', 'HEROMOTOCO.NS', 'EICHERMOT.NS', 'INDUSINDBK.NS', 'ZYDUSLIFE.NS', 'TRENT.NS'})","frozenset({'LT.NS', 'BEL.NS', 'HDFCBANK.NS', 'ICICIBANK.NS', 'TATASTEEL.NS', 'M&M.NS'})",-0.01666825007356713,0.16666666666666666,0.6666666666666666,0.0008333333333333333,-0.017501583406900462,RandomForest,1.0202744436218423,1.0526892127509584
